GEOMETRY_ID;Type d'établissement;LIBELLE;ADRESSE;ARR_LIBELLE;ARR_INSEE;geo_shape;geo_point_2d
2272;1810;JARDINET (7) ELEM;7 RUE DU JARDINET;6ème Ardt;75106;"{""type"": ""Point"", ""coordinates"": [2.340008398306313, 48.852664574424466]}";48.8526645744, 2.34000839831
2277;1810;ARAGO (30) ELEM;30 boulevard ARAGO;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.34745851738845, 48.83560045552807]}";48.8356004555, 2.34745851739
2282;1810;MARE (42) ELEM;42 RUE DE LA MARE;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.389964695229741, 48.871101122230016]}";48.8711011222, 2.38996469523
2287;1810;PIERRE GIRARD (9) ELEM;9 rue PIERRE GIRARD;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.379603768105865, 48.88590939020873]}";48.8859093902, 2.37960376811
2289;1810;ASSELINE (7) ELEM;7 rue ASSELINE;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.322696528961779, 48.83509126523743]}";48.8350912652, 2.32269652896
2292;1810;CHAMPERRET (7) ELEM;7 AVENUE DE LA PORTE DE CHAMPERRET;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.286964097530638, 48.88609221940401]}";48.8860922194, 2.28696409753
2302;1810;ALESIA (188) ELEM;188 RUE D' ALESIA;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.312809893325305, 48.83250682925109]}";48.8325068293, 2.31280989333
2304;1810;JEAN MENANS (2) MAT;2 rue JEAN MENANS;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.378711443972618, 48.88105439402162]}";48.881054394, 2.37871144397
2308;1800;VIOLET (38) MAT;38 rue VIOLET;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.292854974817346, 48.847504086528126]}";48.8475040865, 2.29285497482
2313;1800;AUBERVILLIERS (28) MAT;28 RUE D' AUBERVILLIERS;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.366100707565041, 48.88571058215638]}";48.8857105822, 2.36610070757
2317;1800;AQUEDUC (39) MAT;39 RUE DE L' AQUEDUC;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.363923017166971, 48.882479006285436]}";48.8824790063, 2.36392301717
2321;1800;AMIRAL ROUSSIN (33) MAT;33 RUE DE L' AMIRAL ROUSSIN;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.299510366490838, 48.84462369400332]}";48.844623694, 2.29951036649
2323;1800;YEO THOMAS (5) MAT;5 rue YEO THOMAS;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.362886061936024, 48.83154203814533]}";48.8315420381, 2.36288606194
2328;1800;44 ENFANTS D'IZIEU (2) POLY;2 PLACE DES QUARANTE-QUATRE ENFANTS D'IZIEU;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.356256611120622, 48.821637346226105]}";48.8216373462, 2.35625661112
2329;1800;OUEST (69) POLY;69 RUE DE L' OUEST;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.318560363625274, 48.83564960806687]}";48.8356496081, 2.31856036363
2333;1800;LECOMTE (6) POLY;6 rue LECOMTE;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.321071443585947, 48.88867104845643]}";48.8886710485, 2.32107144359
2340;1800;PARADIS (20) MAT;20 RUE DE PARADIS;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.353544232439015, 48.87487151829233]}";48.8748715183, 2.35354423244
2348;1800;ROCHECHOUART (22) MAT;22 RUE DE ROCHECHOUART;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.344952519430833, 48.87776380324084]}";48.8777638032, 2.34495251943
2351;1800;JEAN BOUTON (7) MAT;7 rue JEAN BOUTON;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.376842124930343, 48.84565118554952]}";48.8456511855, 2.37684212493
2354;1800;PALIKAO (32) MAT;32 RUE DE PALI-KAO;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.382206044026805, 48.87041528921806]}";48.8704152892, 2.38220604403
759;3260;CARDINAL AMETTE (3) MAT;3 PLACE DU CARDINAL AMETTE;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.297107585593066, 48.85093752805809]}";48.8509375281, 2.29710758559
2363;1800;MOUFFETARD (97) MAT;97 rue MOUFFETARD;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.349717592053852, 48.84127366627228]}";48.8412736663, 2.34971759205
2365;1800;MADEMOISELLE (83) MAT;83 rue MADEMOISELLE;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.300498599347203, 48.84335867706508]}";48.8433586771, 2.30049859935
2368;1800;BULLOURDE (4) MAT;4 passage BULLOURDE;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.376705196996434, 48.854557103107865]}";48.8545571031, 2.376705197
2371;1800;CLOYS (41) MAT;41 RUE DES CLOYS;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.338258776943596, 48.892933148453544]}";48.8929331485, 2.33825877694
2379;1800;DOMBASLE (28) POLY;28 rue DOMBASLE;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.298207099563796, 48.83588104254157]}";48.8358810425, 2.29820709956
2381;1800;BOISSIERE (54) POLY;54 rue BOISSIERE;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.28804414291316, 48.86804861285094]}";48.8680486129, 2.28804414291
2382;1810;BERANGER (3) ELEM;3 rue BERANGER;3ème Ardt;75103;"{""type"": ""Point"", ""coordinates"": [2.364382987662597, 48.8648159026642]}";48.8648159027, 2.36438298766
2393;1810;OLIVIER DE SERRES (99) ELEM;99 rue OLIVIER DE SERRES;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.293162587999773, 48.83174298315951]}";48.8317429832, 2.293162588
2397;1810;VULPIAN (13) ELEM;13 rue VULPIAN;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.346494704299481, 48.83154819097778]}";48.831548191, 2.3464947043
2399;1810;BERTHIER (112) ELEM;112 boulevard BERTHIER;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.301658090842203, 48.88919934786161]}";48.8891993479, 2.30165809084
2403;1810;MANIN (30) ELEM B;30 rue MANIN;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.3890523257792182, 48.88335334209213]}";48.8833533421, 2.38905232578
2406;1810;LAS CASES (27) POLY;27 rue LAS CASES;7ème Ardt;75107;"{""type"": ""Point"", ""coordinates"": [2.318591445993513, 48.858978425884516]}";48.8589784259, 2.31859144599
2415;1810;MANIN (40B) ELEM;40 bis rue MANIN;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.390714924019324, 48.884012102530896]}";48.8840121025, 2.39071492402
2416;1810;PIERRE BROSSOLETTE (2) ELEM;2 rue PIERRE BROSSOLETTE;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.347603591933133, 48.841970803200596]}";48.8419708032, 2.34760359193
2419;1810;BAUDRICOURT (53) ELEM A;53 rue BAUDRICOURT;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.3632610167452732, 48.825936487260975]}";48.8259364873, 2.36326101675
2427;1810;PICPUS (56) ELEM A;56 RUE DE PICPUS;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.396622582589004, 48.8435914191078]}";48.8435914191, 2.39662258259
2433;1810;CHARENTON (315) ELEM;315 RUE DE CHARENTON;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.395160327854313, 48.83363143823382]}";48.8336314382, 2.39516032785
2437;1810;ROLLIN (10) ELEM;10 rue ROLLIN;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.3508535762016702, 48.8447488571473]}";48.8447488571, 2.3508535762
2442;1810;FRANCOISE DORLEAC ELEM (8)B;8 place FRANCOISE DORLEAC;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.337455554511174, 48.900063520039254]}";48.90006352, 2.33745555451
2444;1810;PYRENEES (293) ELEM A;293 RUE DES PYRENEES;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.394791134158918, 48.869400173445015]}";48.8694001734, 2.39479113416
2447;1810;CLICHY (10) ELEM;10 RUE DE CLICHY;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.330467375930758, 48.87772691201232]}";48.877726912, 2.33046737593
2449;1810;GROS (18) POLY;18 rue GROS;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.276148551017673, 48.851382499823096]}";48.8513824998, 2.27614855102
771;3260;AMIRAL ROUSSIN (33) MAT;33 RUE DE L' AMIRAL ROUSSIN;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.299510366502926, 48.84462369310401]}";48.8446236931, 2.2995103665
774;3260;CONVENTION (78) POLY;78 RUE DE LA CONVENTION;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.284786365599895, 48.842399125783395]}";48.8423991258, 2.2847863656
775;3260;REIMS (38-40) POLY;38 BOULEVARD DE REIMS;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.295450619155225, 48.888281961102045]}";48.8882819611, 2.29545061916
776;3260;TANDOU (16) POLY;16 rue TANDOU;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.379959680711142, 48.88615362522691]}";48.8861536252, 2.37995968071
786;3260;AMIRAUX (19) MAT;19 RUE DES AMIRAUX;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.350400754079755, 48.89461849696675]}";48.894618497, 2.35040075408
788;3260;ROCHECHOUART (22) MAT;22 RUE DE ROCHECHOUART;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.344952519430833, 48.87776380324084]}";48.8777638032, 2.34495251943
792;3260;FAUCONNIER (4) MAT;4 RUE DU FAUCONNIER;4ème Ardt;75104;"{""type"": ""Point"", ""coordinates"": [2.359654069936751, 48.853642195974714]}";48.853642196, 2.35965406994
801;3260;LACORDAIRE (5) MAT;5 rue LACORDAIRE;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.284436117588937, 48.84406864095431]}";48.844068641, 2.28443611759
905;3260;JEAN MENANS (2) MAT;2 rue JEAN MENANS;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.378711443961889, 48.88105439492087]}";48.8810543949, 2.37871144396
909;3260;OLIVIER METRA (31-33) MAT;31 rue OLIVIER METRA;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.393799457204945, 48.87306925995296]}";48.87306926, 2.3937994572
914;3260;FELIX FAURE (56) MAT;56 avenue FELIX FAURE;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.2866154930631, 48.840698669248965]}";48.8406986692, 2.28661549306
918;3260;PIERRE FONCIN (4) POLY B;4 rue PIERRE FONCIN;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.409389859768635, 48.87134728520536]}";48.8713472852, 2.40938985977
928;3260;SAUSSURE (48) MAT;48 RUE DE SAUSSURE;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.315250385122039, 48.88519315046591]}";48.8851931505, 2.31525038512
929;3260;MARYSE HILSZ (18) MAT;18 rue MARYSE HILSZ;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.412917325447493, 48.850618883319285]}";48.8506188833, 2.41291732545
930;3260;CHARLES HERMITE (2) MAT;2 rue CHARLES HERMITE;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.36987246104924, 48.8999171352699]}";48.8999171353, 2.36987246105
932;3260;ARCHEREAU (63) MAT;63 rue ARCHEREAU;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.375833755603686, 48.89286303995265]}";48.89286304, 2.3758337556
934;3260;RICHARD LENOIR (13) MAT;13 boulevard RICHARD LENOIR;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.3699973230894402, 48.85603881032265]}";48.8560388103, 2.36999732309
943;3260;VAUCANSON (6) POLY;6 rue VAUCANSON;3ème Ardt;75103;"{""type"": ""Point"", ""coordinates"": [2.3567881058524, 48.86711766437896]}";48.8671176644, 2.35678810585
946;3260;BRETONNEAU (12) MAT;12 rue BRETONNEAU;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.403113236156781, 48.86755614389549]}";48.8675561439, 2.40311323616
955;3260;ANDRE BRECHET (21) MAT;21 rue ANDRE BRECHET;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.326847650493183, 48.89885885772608]}";48.8988588577, 2.32684765049
956;3260;BESSIERES (90) MAT;90 boulevard BESSIERES;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.319125846408124, 48.896655479962895]}";48.89665548, 2.31912584641
957;3260;OLIVIER METRA (29) MAT;29 rue OLIVIER METRA;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.393865537178165, 48.87297651980089]}";48.8729765198, 2.39386553718
958;3260;SOURDIERE (27) MAT;27 RUE DE LA SOURDIERE;1er Ardt;75101;"{""type"": ""Point"", ""coordinates"": [2.332706145198889, 48.86670068322144]}";48.8667006832, 2.3327061452
960;3260;EMILE ZOLA (35) MAT;35 avenue EMILE ZOLA;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.282425091627005, 48.84655839638385]}";48.8465583964, 2.28242509163
963;3260;OUEST (69) POLY;69 RUE DE L' OUEST;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.318560363613517, 48.83564960896619]}";48.835649609, 2.31856036361
969;3260;RAMPAL (5-7) MAT;5 rue RAMPAL;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.379682529917657, 48.8733724602835]}";48.8733724603, 2.37968252992
975;3260;PORTE D'IVRY (53) MAT;53 AVENUE DE LA PORTE D'IVRY;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.369492732740761, 48.82118545626786]}";48.8211854563, 2.36949273274
976;3260;SIMON BOLIVAR (65) MAT;65 avenue SIMON BOLIVAR;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.3777068567798, 48.87636370233423]}";48.8763637023, 2.37770685678
980;3260;BELZUNCE (3) MAT;3 RUE DE BELZUNCE;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.352834090637275, 48.87919121828444]}";48.8791912183, 2.35283409064
983;3260;SERVAN (54) MAT;54 rue SERVAN;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.381813812498378, 48.86303125720683]}";48.8630312572, 2.3818138125
988;3260;SIMPLON (14) POLY;14 RUE DU SIMPLON;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.351456531659591, 48.8935731536159]}";48.8935731536, 2.35145653166
990;3260;LE VAU (10) POLY;10 rue LE VAU;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.41131171297101, 48.866597522088426]}";48.8665975221, 2.41131171297
992;3260;MAURICE RIPOCHE (55-61) MAT;55 rue MAURICE RIPOCHE;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.32305572283156, 48.833238632515]}";48.8332386325, 2.32305572283
1006;3260;REUILLY (59) MAT;59 RUE DE REUILLY;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.3886864772122323, 48.845678118423]}";48.8456781184, 2.38868647721
1009;3260;FAIDHERBE (18) MAT;18 rue FAIDHERBE;11ème Ardt;75111;"{""type"": ""Point"", ""coordinates"": [2.383960072277635, 48.8515955573442]}";48.8515955573, 2.38396007228
1010;3260;CLAUZEL (12) MAT;12 rue CLAUZEL;9ème Ardt;75109;"{""type"": ""Point"", ""coordinates"": [2.338667951773423, 48.87916167987757]}";48.8791616799, 2.33866795177
1014;3260;BELLIARD (131) MAT;131 rue BELLIARD;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.33540714468662, 48.89632116854302]}";48.8963211685, 2.33540714469
1019;3260;CHARDON LAGACHE (64) MAT;64 rue CHARDON-LAGACHE;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.264222282900329, 48.84236113180386]}";48.8423611318, 2.2642222829
1034;3260;PARC DES PRINCES (27) MAT;27 AVENUE DU PARC DES PRINCES;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.25475662275081, 48.84012367075239]}";48.8401236708, 2.25475662275
1036;3260;AMANDIERS (90) MAT;90 RUE DES AMANDIERS;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.389419931303832, 48.86696741046162]}";48.8669674105, 2.3894199313
1039;3260;CLOYS (41) MAT;41 RUE DES CLOYS;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.338258776932167, 48.892933149352785]}";48.8929331494, 2.33825877693
1053;3260;FRANCOISE DORLEAC ELEM (8)B;8 place FRANCOISE DORLEAC;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.337455554499728, 48.90006352093853]}";48.9000635209, 2.3374555545
1055;3260;DARIUS MILHAUD (53) MAT;53 allée DARIUS MILHAUD;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.390893242830502, 48.884682634707225]}";48.8846826347, 2.39089324283
1067;3260;MEUNIERS (40) MAT;40 RUE DES MEUNIERS;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.396508271403658, 48.83481538840476]}";48.8348153884, 2.3965082714
1075;3260;MOUFFETARD (97) MAT;97 rue MOUFFETARD;5ème Ardt;75105;"{""type"": ""Point"", ""coordinates"": [2.349717592042632, 48.84127366717156]}";48.8412736672, 2.34971759204
1079;3260;BROCHANT (28) MAT;28 rue BROCHANT;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.319584604387112, 48.88998517523086]}";48.8899851752, 2.31958460439
1083;3260;TORCY (12) MAT;12 RUE DE TORCY;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.364041641245438, 48.89127641499894]}";48.891276415, 2.36404164125
1087;3260;POINTE D'IVRY (17-35) MAT;17 RUE DE LA POINTE D'IVRY;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.364279185521099, 48.82251676415331]}";48.8225167642, 2.36427918552
1091;3260;PAUL VALERY (20) MAT;20 rue PAUL VALERY;16ème Ardt;75116;"{""type"": ""Point"", ""coordinates"": [2.289862976750096, 48.870452867421484]}";48.8704528674, 2.28986297675
1093;3260;FEDERATION (18) MAT;18 RUE DE LA FEDERATION;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.29108893863061, 48.85453724409595]}";48.8545372441, 2.29108893863
1110;3260;BALARD (95) MAT;95 rue BALARD;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.278654952235176, 48.837787588810194]}";48.8377875888, 2.27865495224
2075;1810;ETIENNE DOLET (31) ELEM;31 rue ETIENNE DOLET;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.385363237305902, 48.8681499661295]}";48.8681499661, 2.38536323731
2079;1810;OLIVIER METRA (32-34) POLY;32 rue OLIVIER METRA;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.393852000006144, 48.87329837683873]}";48.8732983768, 2.39385200001
2081;1810;MSTISLAV ROSTROPOVITCH (34) POLY;34 rue MSTISLAV ROSTROPOVITCH;17ème Ardt;75117;"{""type"": ""Point"", ""coordinates"": [2.31298532832683, 48.890020097583296]}";48.8900200976, 2.31298532833
2084;1810;CHAT.DES RENTIERS (173) ELEM;173 RUE DU CHATEAU DES RENTIERS;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.361806292991882, 48.830386564232995]}";48.8303865642, 2.36180629299
2091;1810;VAUGIRARD (9) ELEM;9 RUE DE VAUGIRARD;6ème Ardt;75106;"{""type"": ""Point"", ""coordinates"": [2.339891246170889, 48.84892065492426]}";48.8489206549, 2.33989124617
2093;1810;RAMPONEAU (51) ELEM;51 rue RAMPONEAU;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.382324365664104, 48.871906258883705]}";48.8719062589, 2.38232436566
2094;1810;BELZUNCE (3) ELEM;3 RUE DE BELZUNCE;10ème Ardt;75110;"{""type"": ""Point"", ""coordinates"": [2.35283409064845, 48.879191217385184]}";48.8791912174, 2.35283409065
2118;1810;LOUISE BOURGEOIS (19) POLY;19 rue LOUISE BOURGEOIS;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.3792231080914372, 48.82607471593275]}";48.8260747159, 2.37922310809
2119;1810;ARBRE SEC (15) ELEM;15 RUE DE L' ARBRE SEC;1er Ardt;75101;"{""type"": ""Point"", ""coordinates"": [2.341922025653513, 48.859651216405744]}";48.8596512164, 2.34192202565
2120;1810;FALGUIERE (20) ELEM;20 rue FALGUIERE;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.316625660462111, 48.84323079394538]}";48.8432307939, 2.31662566046
2133;1810;MOURAUD (5) ELEM;5 rue MOURAUD;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.407718615080721, 48.85477058293537]}";48.8547705829, 2.40771861508
2136;1810;ARAGO (87) ELEM;87 boulevard ARAGO;14ème Ardt;75114;"{""type"": ""Point"", ""coordinates"": [2.335684623200657, 48.834359894848824]}";48.8343598948, 2.3356846232
2139;1810;GUADELOUPE (2) ELEM;2 RUE DE LA GUADELOUPE;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.362632089296307, 48.89075300833554]}";48.8907530083, 2.3626320893
2140;1810;LACORDAIRE (7) ELEM;7 rue LACORDAIRE;15ème Ardt;75115;"{""type"": ""Point"", ""coordinates"": [2.28425202494092, 48.84385786460466]}";48.8438578646, 2.28425202494
2153;1810;MONTEMPOIVRE (16) POLY;16 RUE DE MONTEMPOIVRE;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.407014349847818, 48.840138663395315]}";48.8401386634, 2.40701434985
2157;1810;PROVIDENCE (5) ELEM A;5 RUE DE LA PROVIDENCE;13ème Ardt;75113;"{""type"": ""Point"", ""coordinates"": [2.348883241828266, 48.82534794570993]}";48.8253479457, 2.34888324183
2158;1810;RICHOMME (9) ELEM;9 rue RICHOMME;18ème Ardt;75118;"{""type"": ""Point"", ""coordinates"": [2.352181939265432, 48.88641675082494]}";48.8864167508, 2.35218193927
2165;1810;SORBIER (15) ELEM;15 rue SORBIER;20ème Ardt;75120;"{""type"": ""Point"", ""coordinates"": [2.392126579097336, 48.866434058457784]}";48.8664340585, 2.3921265791
2166;1810;OURCQ (105B) ELEM A;105 bis RUE DE L' OURCQ;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.375075379330802, 48.893558393516784]}";48.8935583935, 2.37507537933
2181;1810;CHEMINETS (16) ELEM;16 RUE DES CHEMINETS;19ème Ardt;75119;"{""type"": ""Point"", ""coordinates"": [2.398716274891339, 48.88764656070162]}";48.8876465607, 2.39871627489
2187;1810;DAUMESNIL (253 T) ELEM;253 ter avenue DAUMESNIL;12ème Ardt;75112;"{""type"": ""Point"", ""coordinates"": [2.403118293044725, 48.83704465961439]}";48.8370446596, 2.40311829304
